Page,date,value
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-08-26,1189
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-08-27,1125
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-08-28,1533
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-08-29,1298
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-08-30,1265
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-08-31,1161
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-01,1164
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-02,1516
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-03,1124
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-04,1383
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-05,1354
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-06,1326
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-07,1284
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-08,1345
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-09,1225
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-10,1288
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-11,1339
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-12,1776
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-13,1370
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-14,1467
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-15,1313
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-16,1310
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-17,1235
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-18,1328
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-19,1393
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-20,1321
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-21,1460
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-22,1391
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-23,1332
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-24,1249
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-25,1489
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-26,1570
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-27,1483
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-28,1380
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-29,1447
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-09-30,1278
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-01,1447
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-02,1406
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-03,1497
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-04,1533
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-05,1592
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-06,1390
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-07,1493
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-08,1472
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-09,1499
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-10,1583
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-11,1538
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-12,1737
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-13,1819
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-14,1585
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-15,1412
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-16,1501
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-17,1562
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-18,1606
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-19,1430
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-20,1417
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-21,1527
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-22,1401
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-23,1638
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-24,1849
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-25,1556
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-26,1554
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-27,1497
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-28,1569
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-29,1484
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-30,1568
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-10-31,1494
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-01,1522
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-02,1499
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-03,1365
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-04,1407
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-05,1368
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-06,1738
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-07,1608
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-08,1580
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-09,1370
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-10,1338
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-11,1474
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-12,1584
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-13,1728
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-14,1527
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-15,1470
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-16,1726
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-17,1609
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-18,1443
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-19,1507
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-20,1712
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-21,2037
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-22,1798
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-23,1634
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-24,1791
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-25,1713
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-26,1783
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-27,1792
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-28,1674
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-29,1775
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-11-30,1636
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-01,1699
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-02,1729
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-03,1793
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-04,1890
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-05,1768
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-06,1738
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-07,1727
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-08,1948
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-09,1741
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-10,1735
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-11,1815
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-12,1822
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-13,1630
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-14,1524
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-15,1431
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-16,1521
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-17,1606
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-18,1637
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-19,1826
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-20,1837
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-21,1526
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-22,1494
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-23,1448
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-24,1221
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-25,1261
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-26,1803
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-27,1493
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-28,1546
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-29,1596
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-30,1441
Strasbourg_fr.wikipedia.org_all-access_all-agents,2016-12-31,1142
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-01,1002
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-02,893
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-03,963
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-04,1065
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-05,954
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-06,1148
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-07,1111
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-08,1030
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-09,1143
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-10,1165
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-11,1141
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-12,1100
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-13,1100
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-14,1146
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-15,1226
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-16,1381
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-17,1220
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-18,1236
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-19,1291
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-20,1446
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-21,1282
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-22,1301
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-23,1137
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-24,1106
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-25,928
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-26,960
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-27,1057
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-28,1052
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-29,1161
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-30,1009
Порнография_ru.wikipedia.org_desktop_all-agents,2015-07-31,970
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-01,766
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-02,834
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-03,1068
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-04,1324
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-05,1176
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-06,1141
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-07,1068
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-08,965
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-09,1159
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-10,985
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-11,1042
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-12,1140
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-13,1239
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-14,1173
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-15,1000
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-16,1125
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-17,1281
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-18,1191
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-19,1132
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-20,1292
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-21,1501
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-22,1565
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-23,1507
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-24,1784
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-25,1998
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-26,1489
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-27,1722
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-28,1911
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-29,1989
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-30,1763
Порнография_ru.wikipedia.org_desktop_all-agents,2015-08-31,1386
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-01,1387
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-02,1507
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-03,1821
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-04,1489
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-05,1602
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-06,1342
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-07,1563
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-08,1788
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-09,1449
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-10,1227
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-11,1391
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-12,1078
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-13,1101
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-14,1145
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-15,1219
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-16,1245
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-17,1235
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-18,1149
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-19,1080
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-20,1155
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-21,1240
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-22,1167
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-23,1208
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-24,1185
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-25,1425
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-26,1580
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-27,1497
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-28,1400
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-29,1326
Порнография_ru.wikipedia.org_desktop_all-agents,2015-09-30,1384
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-01,1298
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-02,1406
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-03,1358
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-04,1243
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-05,1356
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-06,1315
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-07,1275
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-08,1198
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-09,1215
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-10,1153
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-11,1097
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-12,1190
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-13,1269
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-14,1261
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-15,1219
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-16,1182
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-17,1166
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-18,1160
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-19,1211
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-20,1035
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-21,1109
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-22,1044
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-23,1032
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-24,1073
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-25,1068
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-26,1078
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-27,1083
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-28,1139
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-29,1011
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-30,1083
Порнография_ru.wikipedia.org_desktop_all-agents,2015-10-31,1080
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-01,1051
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-02,1125
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-03,1010
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-04,1041
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-05,1082
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-06,1331
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-07,1278
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-08,1293
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-09,1527
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-10,1223
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-11,1314
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-12,1189
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-13,1322
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-14,1130
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-15,1126
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-16,1136
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-17,1157
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-18,1063
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-19,1274
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-20,1500
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-21,1511
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-22,1334
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-23,1414
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-24,1306
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-25,1218
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-26,1236
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-27,1042
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-28,987
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-29,1055
Порнография_ru.wikipedia.org_desktop_all-agents,2015-11-30,962
Порнография_ru.wikipedia.org_desktop_all-agents,2015-12-01,1017
Порнография_ru.wikipedia.org_desktop_all-agents,2015-12-02,1091
