order_id,order_line,order_date,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
112,11,2011-04-26,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
112,12,2011-04-26,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
112,13,2011-04-26,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
112,14,2011-04-26,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
113,1,2011-04-27,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
114,1,2011-04-27,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,San Francisco Cruisers,San Francisco,CA
115,1,2011-04-29,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,2,2011-04-29,1,815,815,Trail 5,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,3,2011-04-29,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Los Angeles Cycles,Los Angeles,CA
115,4,2011-04-29,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,5,2011-04-29,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,6,2011-04-29,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,7,2011-04-29,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,8,2011-04-29,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,9,2011-04-29,5,2880,14400,Habit 4,Mountain,Trail,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,10,2011-04-29,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,11,2011-04-29,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Los Angeles Cycles,Los Angeles,CA
115,12,2011-04-29,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Los Angeles Cycles,Los Angeles,CA
115,13,2011-04-29,1,980,980,Trail 4,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,14,2011-04-29,2,5860,11720,CAAD12 Black Inc,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,15,2011-04-29,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,16,2011-04-29,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,17,2011-04-29,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Los Angeles Cycles,Los Angeles,CA
115,18,2011-04-29,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Los Angeles Cycles,Los Angeles,CA
115,19,2011-04-29,2,2700,5400,Slice Ultegra,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
115,20,2011-04-29,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,21,2011-04-29,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,22,2011-04-29,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Los Angeles Cycles,Los Angeles,CA
115,23,2011-04-29,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,24,2011-04-29,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
115,25,2011-04-29,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,26,2011-04-29,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Los Angeles Cycles,Los Angeles,CA
115,27,2011-04-29,3,1080,3240,Trail 3,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
116,1,2011-04-29,2,1570,3140,Synapse Disc 105,Road,Endurance Road,Aluminum,San Antonio Bike Shop,San Antonio,TX
117,1,2011-04-29,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,San Francisco Cruisers,San Francisco,CA
117,2,2011-04-29,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,San Francisco Cruisers,San Francisco,CA
117,3,2011-04-29,2,1030,2060,Synapse Sora,Road,Endurance Road,Aluminum,San Francisco Cruisers,San Francisco,CA
117,4,2011-04-29,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,San Francisco Cruisers,San Francisco,CA
117,5,2011-04-29,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,San Francisco Cruisers,San Francisco,CA
117,6,2011-04-29,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,San Francisco Cruisers,San Francisco,CA
117,7,2011-04-29,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
117,8,2011-04-29,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,San Francisco Cruisers,San Francisco,CA
117,9,2011-04-29,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,San Francisco Cruisers,San Francisco,CA
117,10,2011-04-29,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
117,11,2011-04-29,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,San Francisco Cruisers,San Francisco,CA
117,12,2011-04-29,2,4260,8520,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
117,13,2011-04-29,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
117,14,2011-04-29,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,San Francisco Cruisers,San Francisco,CA
117,15,2011-04-29,2,1950,3900,Slice 105,Road,Triathalon,Carbon,San Francisco Cruisers,San Francisco,CA
117,16,2011-04-29,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,San Francisco Cruisers,San Francisco,CA
117,17,2011-04-29,2,3840,7680,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,San Francisco Cruisers,San Francisco,CA
117,18,2011-04-29,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,San Francisco Cruisers,San Francisco,CA
117,19,2011-04-29,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,San Francisco Cruisers,San Francisco,CA
117,20,2011-04-29,3,3730,11190,Habit Carbon 3,Mountain,Trail,Carbon,San Francisco Cruisers,San Francisco,CA
117,21,2011-04-29,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,San Francisco Cruisers,San Francisco,CA
117,22,2011-04-29,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,San Francisco Cruisers,San Francisco,CA
118,1,2011-05-03,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Miami Race Equipment,Miami,FL
118,2,2011-05-03,2,3200,6400,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Miami Race Equipment,Miami,FL
118,3,2011-05-03,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Miami Race Equipment,Miami,FL
118,4,2011-05-03,2,5860,11720,CAAD12 Black Inc,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
118,5,2011-05-03,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Miami Race Equipment,Miami,FL
118,6,2011-05-03,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Miami Race Equipment,Miami,FL
118,7,2011-05-03,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Miami Race Equipment,Miami,FL
118,8,2011-05-03,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Miami Race Equipment,Miami,FL
118,9,2011-05-03,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Miami Race Equipment,Miami,FL
118,10,2011-05-03,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
119,1,2011-05-04,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
120,1,2011-05-04,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
120,2,2011-05-04,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
120,3,2011-05-04,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
120,4,2011-05-04,1,815,815,Trail 5,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
120,5,2011-05-04,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
120,6,2011-05-04,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
120,7,2011-05-04,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,New Orleans Velocipedes,New Orleans,LA
120,8,2011-05-04,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
120,9,2011-05-04,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
120,10,2011-05-04,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes,New Orleans,LA
120,11,2011-05-04,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
120,12,2011-05-04,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes,New Orleans,LA
120,13,2011-05-04,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
120,14,2011-05-04,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
120,15,2011-05-04,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,New Orleans Velocipedes,New Orleans,LA
120,16,2011-05-04,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
121,1,2011-05-04,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
121,2,2011-05-04,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
121,3,2011-05-04,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
122,1,2011-05-05,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
122,2,2011-05-05,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
122,3,2011-05-05,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
123,1,2011-05-06,3,2060,6180,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
123,2,2011-05-06,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
123,3,2011-05-06,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
123,4,2011-05-06,3,1250,3750,CAAD8 Tiagra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
124,1,2011-05-06,1,815,815,Trail 5,Mountain,Sport,Aluminum,Portland Bi-peds,Portland,OR
124,2,2011-05-06,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
124,3,2011-05-06,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
124,4,2011-05-06,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
124,5,2011-05-06,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Portland Bi-peds,Portland,OR
124,6,2011-05-06,2,2660,5320,Bad Habit 2,Mountain,Trail,Aluminum,Portland Bi-peds,Portland,OR
125,1,2011-05-10,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
125,2,2011-05-10,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
126,1,2011-05-11,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Cincinnati Speed,Cincinnati,OH
127,1,2011-05-11,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Portland Bi-peds,Portland,OR
127,2,2011-05-11,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Portland Bi-peds,Portland,OR
127,3,2011-05-11,3,705,2115,Catalyst 1,Mountain,Sport,Aluminum,Portland Bi-peds,Portland,OR
127,4,2011-05-11,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Portland Bi-peds,Portland,OR
127,5,2011-05-11,4,2660,10640,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Portland Bi-peds,Portland,OR
127,6,2011-05-11,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Portland Bi-peds,Portland,OR
127,7,2011-05-11,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
127,8,2011-05-11,2,2660,5320,Bad Habit 2,Mountain,Trail,Aluminum,Portland Bi-peds,Portland,OR
127,9,2011-05-11,6,3730,22380,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Portland Bi-peds,Portland,OR
127,10,2011-05-11,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Portland Bi-peds,Portland,OR
127,11,2011-05-11,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
127,12,2011-05-11,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Portland Bi-peds,Portland,OR
127,13,2011-05-11,2,7460,14920,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Portland Bi-peds,Portland,OR
127,14,2011-05-11,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Portland Bi-peds,Portland,OR
127,15,2011-05-11,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
127,16,2011-05-11,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
127,17,2011-05-11,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Portland Bi-peds,Portland,OR
127,18,2011-05-11,4,2130,8520,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Portland Bi-peds,Portland,OR
127,19,2011-05-11,2,1960,3920,SuperX 105,Road,Cyclocross,Carbon,Portland Bi-peds,Portland,OR
127,20,2011-05-11,1,815,815,Trail 5,Mountain,Sport,Aluminum,Portland Bi-peds,Portland,OR
127,21,2011-05-11,2,980,1960,Trail 4,Mountain,Sport,Aluminum,Portland Bi-peds,Portland,OR
127,22,2011-05-11,2,1950,3900,Habit 6,Mountain,Trail,Aluminum,Portland Bi-peds,Portland,OR
127,23,2011-05-11,3,6390,19170,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Portland Bi-peds,Portland,OR
127,24,2011-05-11,2,6390,12780,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Portland Bi-peds,Portland,OR
127,25,2011-05-11,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
127,26,2011-05-11,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
127,27,2011-05-11,2,415,830,Catalyst 4,Mountain,Sport,Aluminum,Portland Bi-peds,Portland,OR
127,28,2011-05-11,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Portland Bi-peds,Portland,OR
127,29,2011-05-11,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
127,30,2011-05-11,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,Portland Bi-peds,Portland,OR
128,1,2011-05-12,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,2,2011-05-12,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,3,2011-05-12,2,3940,7880,Supersix Evo Red,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,4,2011-05-12,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,5,2011-05-12,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,6,2011-05-12,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,7,2011-05-12,2,815,1630,CAAD8 Claris,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,8,2011-05-12,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,9,2011-05-12,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,10,2011-05-12,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,11,2011-05-12,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,12,2011-05-12,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,13,2011-05-12,9,2660,23940,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,14,2011-05-12,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,15,2011-05-12,9,1030,9270,CAAD8 Sora,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,16,2011-05-12,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,17,2011-05-12,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,18,2011-05-12,2,1030,2060,Synapse Sora,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,19,2011-05-12,2,2060,4120,F-Si 2,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,20,2011-05-12,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,21,2011-05-12,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,22,2011-05-12,2,1960,3920,SuperX 105,Road,Cyclocross,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
128,23,2011-05-12,5,980,4900,Trail 4,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,24,2011-05-12,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,25,2011-05-12,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
128,26,2011-05-12,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
129,1,2011-05-12,2,2240,4480,CAAD12 Ultegra,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
129,2,2011-05-12,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
129,3,2011-05-12,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
129,4,2011-05-12,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
129,5,2011-05-12,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Ann Arbor Speed,Ann Arbor,MI
130,1,2011-05-13,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
131,1,2011-05-13,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Detroit Cycles,Detroit,MI
132,1,2011-05-13,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,2,2011-05-13,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
132,3,2011-05-13,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,4,2011-05-13,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,5,2011-05-13,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,6,2011-05-13,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,7,2011-05-13,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
132,8,2011-05-13,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
132,9,2011-05-13,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,10,2011-05-13,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
132,11,2011-05-13,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,12,2011-05-13,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,13,2011-05-13,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,14,2011-05-13,3,4800,14400,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,15,2011-05-13,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,16,2011-05-13,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
132,17,2011-05-13,6,1350,8100,Trail 2,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
133,1,2011-05-13,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
133,2,2011-05-13,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
133,3,2011-05-13,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
133,4,2011-05-13,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
133,5,2011-05-13,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
133,6,2011-05-13,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
133,7,2011-05-13,2,7460,14920,Habit Carbon 1,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
133,8,2011-05-13,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
133,9,2011-05-13,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
133,10,2011-05-13,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
133,11,2011-05-13,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
134,1,2011-05-17,5,480,2400,Catalyst 3,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
134,2,2011-05-17,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Phoenix Bi-peds,Phoenix,AZ
134,3,2011-05-17,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
134,4,2011-05-17,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
135,1,2011-05-18,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
135,2,2011-05-18,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
135,3,2011-05-18,2,1680,3360,CAAD12 105,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
135,4,2011-05-18,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
135,5,2011-05-18,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
135,6,2011-05-18,5,3200,16000,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
136,1,2011-05-19,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Miami Race Equipment,Miami,FL
137,1,2011-05-19,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Miami Race Equipment,Miami,FL
137,2,2011-05-19,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
137,3,2011-05-19,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Miami Race Equipment,Miami,FL
137,4,2011-05-19,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Miami Race Equipment,Miami,FL
138,1,2011-05-19,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
139,1,2011-05-20,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
139,2,2011-05-20,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
139,3,2011-05-20,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
