date,value
2000-08-24T22:30:00Z,30961
2000-08-24T23:00:00Z,28958
2000-08-24T23:30:00Z,27151
2000-08-25T00:00:00Z,25394
2000-08-25T00:30:00Z,24722
2000-08-25T01:00:00Z,24370
2000-08-25T01:30:00Z,24319
2000-08-25T02:00:00Z,23895
2000-08-25T02:30:00Z,23687
2000-08-25T03:00:00Z,23451
2000-08-25T03:30:00Z,23408
2000-08-25T04:00:00Z,23307
2000-08-25T04:30:00Z,23304
2000-08-25T05:00:00Z,23755
2000-08-25T05:30:00Z,24278
2000-08-25T06:00:00Z,25747
2000-08-25T06:30:00Z,27698
2000-08-25T07:00:00Z,30325
2000-08-25T07:30:00Z,32614
2000-08-25T08:00:00Z,34547
2000-08-25T08:30:00Z,35652
2000-08-25T09:00:00Z,36463
2000-08-25T09:30:00Z,36864
2000-08-25T10:00:00Z,36803
2000-08-25T10:30:00Z,36907
2000-08-25T11:00:00Z,36997
2000-08-25T11:30:00Z,37106
2000-08-25T12:00:00Z,37070
2000-08-25T12:30:00Z,36651
2000-08-25T13:00:00Z,36098
2000-08-25T13:30:00Z,35667
2000-08-25T14:00:00Z,35487
2000-08-25T14:30:00Z,35301
2000-08-25T15:00:00Z,35067
2000-08-25T15:30:00Z,34928
2000-08-25T16:00:00Z,34738
2000-08-25T16:30:00Z,35004
2000-08-25T17:00:00Z,34748
2000-08-25T17:30:00Z,34090
2000-08-25T18:00:00Z,33476
2000-08-25T18:30:00Z,32893
2000-08-25T19:00:00Z,32250
2000-08-25T19:30:00Z,31997
2000-08-25T20:00:00Z,33010
2000-08-25T20:30:00Z,33477
2000-08-25T21:00:00Z,33064
2000-08-25T21:30:00Z,31953
2000-08-25T22:00:00Z,30548
2000-08-25T22:30:00Z,29236
2000-08-25T23:00:00Z,27623
2000-08-25T23:30:00Z,26063
2000-08-26T00:00:00Z,24653
2000-08-26T00:30:00Z,23879
2000-08-26T01:00:00Z,23508
2000-08-26T01:30:00Z,23275
2000-08-26T02:00:00Z,22890
2000-08-26T02:30:00Z,22462
2000-08-26T03:00:00Z,22124
2000-08-26T03:30:00Z,22085
2000-08-26T04:00:00Z,21978
2000-08-26T04:30:00Z,21862
2000-08-26T05:00:00Z,21954
2000-08-26T05:30:00Z,22144
2000-08-26T06:00:00Z,22972
2000-08-26T06:30:00Z,23788
2000-08-26T07:00:00Z,25099
2000-08-26T07:30:00Z,26677
2000-08-26T08:00:00Z,28494
2000-08-26T08:30:00Z,29881
2000-08-26T09:00:00Z,31048
2000-08-26T09:30:00Z,31513
2000-08-26T10:00:00Z,31841
2000-08-26T10:30:00Z,32092
2000-08-26T11:00:00Z,31975
2000-08-26T11:30:00Z,31740
2000-08-26T12:00:00Z,31341
2000-08-26T12:30:00Z,30738
2000-08-26T13:00:00Z,30108
2000-08-26T13:30:00Z,29767
2000-08-26T14:00:00Z,29213
2000-08-26T14:30:00Z,28727
2000-08-26T15:00:00Z,28557
2000-08-26T15:30:00Z,28425
2000-08-26T16:00:00Z,28664
2000-08-26T16:30:00Z,29198
2000-08-26T17:00:00Z,29768
2000-08-26T17:30:00Z,29894
2000-08-26T18:00:00Z,29628
2000-08-26T18:30:00Z,29120
2000-08-26T19:00:00Z,28838
2000-08-26T19:30:00Z,28936
2000-08-26T20:00:00Z,29366
2000-08-26T20:30:00Z,29754
2000-08-26T21:00:00Z,29309
2000-08-26T21:30:00Z,28603
2000-08-26T22:00:00Z,27695
2000-08-26T22:30:00Z,26749
2000-08-26T23:00:00Z,25382
2000-08-26T23:30:00Z,24128
2000-08-27T00:00:00Z,22914
2000-08-27T00:30:00Z,22150
2000-08-27T01:00:00Z,21808
2000-08-27T01:30:00Z,21484
2000-08-27T02:00:00Z,21041
2000-08-27T02:30:00Z,20569
2000-08-27T03:00:00Z,20190
2000-08-27T03:30:00Z,20191
2000-08-27T04:00:00Z,19974
2000-08-27T04:30:00Z,19741
2000-08-27T05:00:00Z,19896
2000-08-27T05:30:00Z,19949
2000-08-27T06:00:00Z,20062
2000-08-27T06:30:00Z,20497
2000-08-27T07:00:00Z,21501
2000-08-27T07:30:00Z,22349
2000-08-27T08:00:00Z,23741
2000-08-27T08:30:00Z,24870
2000-08-27T09:00:00Z,26044
2000-08-27T09:30:00Z,26849
2000-08-27T10:00:00Z,27618
2000-08-27T10:30:00Z,28421
2000-08-27T11:00:00Z,28852
2000-08-27T11:30:00Z,29139
2000-08-27T12:00:00Z,29385
2000-08-27T12:30:00Z,29103
2000-08-27T13:00:00Z,28291
2000-08-27T13:30:00Z,27778
2000-08-27T14:00:00Z,27178
2000-08-27T14:30:00Z,26837
2000-08-27T15:00:00Z,26609
2000-08-27T15:30:00Z,26487
2000-08-27T16:00:00Z,26507
2000-08-27T16:30:00Z,26700
2000-08-27T17:00:00Z,26824
2000-08-27T17:30:00Z,26903
2000-08-27T18:00:00Z,26834
2000-08-27T18:30:00Z,26646
2000-08-27T19:00:00Z,26476
2000-08-27T19:30:00Z,26615
2000-08-27T20:00:00Z,27940
2000-08-27T20:30:00Z,28693
2000-08-27T21:00:00Z,28677
2000-08-27T21:30:00Z,27946
2000-08-27T22:00:00Z,27133
2000-08-27T22:30:00Z,25996
2000-08-27T23:00:00Z,24610
2000-08-27T23:30:00Z,23132
